"tester","testName","year","mth","day","hour","min","sec","partNo","partRef","age","gender","trialNo","trialType","trialVar","accu","dotPr","touchTime","respTime","trialTime","animShown","prpt.location","validity_basedonRT","reason.invalid","terminated.early.","reason.terminated","held.back.","override.software","Reason.overwritten","retain.RT.as..5000ms","respTime.1","median.time.inh.","med..Time.prpt","trialVar.1","accu.1","accu.prpt","accu.inh","coder","notes","med..time.inh.","Coder","med..Time.inh","median.prpt.time","median.inh.time","inh","prpt","coder.initials","accuracy.prpt","accuracy.inh","X","X.1","trialVariant","avgDotPressed","avgAccuracy","noOfResps","id"
"alexandra","24m2h",2024,6,22,19,41,55,2552,104,21,"female",1,"tpr","prpt",1,0,2817,2817,2817,"bus","",1,"","","","","","",1,2817,NA,NA,"prpt",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,2,2552,104,21,"female",2,"tpr","prpt",1,0,1780,1780,1780,"elephant","",1,"","","","","","",1,1780,NA,NA,"prpt",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,8,2552,104,21,"female",3,"tpr","prpt",1,0,1866,2147,2147,"owl","",1,"","","","","","",1,2147,NA,2147,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,14,2552,104,21,"female",4,"tpr","prpt",1,0,4231,4231,4231,"elephant","",1,"","","","","","",1,4231,NA,4231,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,22,2552,104,21,"female",5,"tpr","prpt",1,0,3839,3839,3839,"bus","",1,"","","","","","",1,3839,NA,NA,"prpt",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,30,2552,104,21,"female",6,"tpr","inhb",0,0,3674,3674,3674,"elephant2","",1,"","","","","","",1,3674,NA,NA,"inhb",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,44,2552,104,21,"female",7,"tpr","prpt",1,0,4342,4342,4342,"apple","",1,"","","","","","",1,4342,NA,4342,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,42,52,2552,104,21,"female",8,"tpr","prpt",1,0,5113,5113,5113,"elephant2","",1,"","","","","","",0,5113,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,2,2552,104,21,"female",9,"tpr","prpt",1,0,4683,4683,4683,"elephant2","",1,"","","","","","",1,4683,NA,4683,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,10,2552,104,21,"female",10,"tpr","prpt",1,0,3095,3095,3095,"apple","",1,"","","","","","",1,3095,NA,3095,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,18,2552,104,21,"female",11,"tpr","prpt",1,0,3672,3672,3672,"flower","",1,"","","","","y","c",1,3672,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,26,2552,104,21,"female",12,"tpr","inhb",1,0,4397,4397,4397,"flower","",1,"","","","","","",1,4397,4397,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,34,2552,104,21,"female",13,"tpr","inhb",1,0,2220,2220,2220,"apple","",1,"","","","","","",1,2220,2220,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,41,2552,104,21,"female",14,"tpr","prpt",1,0,3321,3321,3321,"elephant","",1,"","","","","","",1,3321,NA,3321,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,48,2552,104,21,"female",15,"tpr","prpt",1,0,5714,6239,6239,"elephant","",1,"","","","","","",0,6239,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,43,59,2552,104,21,"female",16,"tpr","prpt",1,0,5448,5448,5448,"owl","",1,"","","","","","",0,5448,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,8,2552,104,21,"female",17,"tpr","prpt",1,0,4911,6254,6254,"owl","",1,"","","","","","",0,6254,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,18,2552,104,21,"female",18,"tpr","prpt",1,0,3057,3058,3058,"elephant4","",1,"","","","","","",1,3058,NA,3058,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,26,2552,104,21,"female",19,"tpr","inhb",1,0,3955,3955,3955,"elephant2","",1,"","","","","","",1,3955,3955,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,34,2552,104,21,"female",20,"tpr","prpt",1,0,3467,3467,3467,"bus","",1,"","","","","","",1,3467,NA,3497,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,41,2552,104,21,"female",21,"tpr","inhb",1,0,2992,3005,3005,"flower","",1,"","","","","","",1,3005,3005,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,49,2552,104,21,"female",22,"tpr","prpt",1,0,4825,4825,4825,"elephant4","",1,"","","","","","",1,4825,NA,4825,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,44,58,2552,104,21,"female",23,"tpr","prpt",1,0,3605,3605,3605,"elephant4","",1,"","","","","","",1,3605,NA,3605,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,5,2552,104,21,"female",24,"tpr","inhb",1,0,3050,3365,3365,"apple","",1,"","","","","","",1,3365,3365,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,13,2552,104,21,"female",25,"tpr","inhb",1,0,1555,2130,2130,"apple","",1,"","","","","","",1,2130,2130,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,19,2552,104,21,"female",26,"tpr","prpt",1,0,3743,3957,3957,"owl","",1,"","","","","","",1,3957,NA,3957,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,27,2552,104,21,"female",27,"tpr","prpt",1,0,3634,3635,3635,"owl","",1,"","","","","","",1,3635,NA,3635,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,35,2552,104,21,"female",28,"tpr","prpt",1,0,5046,5046,5046,"bus","",1,"","","","","","",0,5046,NA,NA,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,44,2552,104,21,"female",29,"tpr","inhb",1,0,2112,2576,2576,"owl","",1,"","","","","","",1,2576,2576,NA,"inhb",1,"","1",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,51,2552,104,21,"female",30,"tpr","prpt",1,0,2557,2557,2557,"flower","",1,"","","","","","",1,2557,NA,NA,"prpt",0,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,45,57,2552,104,21,"female",31,"tpr","prpt",1,0,3781,4615,4615,"apple","",1,"","","","","","",1,4615,NA,4617,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,19,46,6,2552,104,21,"female",32,"tpr","prpt",1,0,862,1987,1987,"bus","",1,"","","","","","",1,1987,NA,1987,"prpt",1,"1","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104"
"alexandra","24m2h",2024,6,22,13,10,7,2550,107,17,"male",1,"prr","",1,0,6259,6259,6259,"elephant4","right",1,NA,"none","none","none","none","none",0,6259,NA,NA,"",1,"","","AP","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,10,19,2550,107,17,"male",1,"prr","",1,0,9304,9304,9304,"flower","",1,NA,"","","","","",0,9304,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,10,34,2550,107,17,"male",1,"prr","",1,0,8417,8417,8417,"bus","",1,NA,"","","","","",0,8417,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,10,47,2550,107,17,"male",1,"prr","",1,0,6290,6290,6290,"flower","",1,NA,"","","","","",0,6290,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,10,58,2550,107,17,"male",1,"prr","",1,0,6286,7145,7145,"elephant2","",1,NA,"","","","","",0,7145,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,11,10,2550,107,17,"male",1,"prr","",1,0,3787,3787,3787,"flower","",1,NA,"","","","","",1,3787,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,11,31,2550,107,17,"male",1,"tpr","prpt",0,0,4389,4390,4390,"flower","",1,"9","","","","","",1,4390,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,11,43,2550,107,17,"male",2,"tpr","prpt",0,0,379,1471,1471,"elephant2","",1,"9","","","","","",1,1471,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,11,49,2550,107,17,"male",3,"tpr","prpt",1,0,2063,2063,2063,"bus","",1,NA,"","","","","",1,2063,NA,2063,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,11,56,2550,107,17,"male",4,"tpr","prpt",1,0,1411,2002,2002,"bus","",1,NA,"","","","","",1,2002,NA,2002,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,2,2550,107,17,"male",5,"tpr","prpt",1,0,3648,3648,3648,"apple","",1,NA,"","","","","",1,3648,NA,3648,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,10,2550,107,17,"male",6,"tpr","inhb",0,0,167,167,167,"owl","",0,"3","","","","","",1,167,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,18,2550,107,17,"male",7,"tpr","prpt",1,0,2528,2551,2551,"elephant2","",1,NA,"","","","","",1,2551,NA,2551,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,25,2550,107,17,"male",8,"tpr","inhb",1,0,1306,1306,1306,"elephant","",1,NA,"","","","","",1,1306,1306,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,30,2550,107,17,"male",9,"tpr","inhb",1,0,15,15,15,"elephant4","",0,"3","","","","","",1,15,NA,NA,"inhb",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,35,2550,107,17,"male",10,"tpr","prpt",1,0,290,3625,3625,"apple","",1,NA,"","","","","",1,3625,NA,3625,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,42,2550,107,17,"male",11,"tpr","inhb",0,0,763,763,763,"owl","",1,NA,"","","","","",1,763,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,48,2550,107,17,"male",12,"tpr","prpt",1,0,60,912,912,"bus","",1,NA,"","","","","",1,912,NA,912,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,12,53,2550,107,17,"male",13,"tpr","prpt",1,0,25927,26318,26318,"owl","",1,NA,"","","","","",0,26318,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,13,23,2550,107,17,"male",14,"tpr","inhb",1,0,370,1095,1095,"elephant","",1,NA,"","","","","",1,1095,1095,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,13,29,2550,107,17,"male",15,"tpr","prpt",1,0,3293,3293,3293,"elephant2","",1,NA,"","","","","",1,3293,NA,3293,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,13,36,2550,107,17,"male",16,"tpr","prpt",0,0,107,1850,1850,"apple","",1,NA,"","","","","",1,1850,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,13,44,2550,107,17,"male",17,"tpr","prpt",1,0,10936,11034,11034,"flower","",1,NA,"","","","","",0,11034,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,13,59,2550,107,17,"male",18,"tpr","inhb",0,0,1282,1282,1282,"flower","",1,NA,"","","","","",1,1282,NA,NA,"inhb",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,6,2550,107,17,"male",19,"tpr","prpt",0,0,829,829,829,"elephant4","",1,NA,"","","","","",1,829,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,12,2550,107,17,"male",20,"tpr","prpt",1,0,699,715,715,"flower","",1,NA,"","","","","",1,715,NA,715,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,17,2550,107,17,"male",21,"tpr","inhb",1,0,2660,2660,2660,"elephant4","",1,NA,"","","","","",1,2660,2660,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,24,2550,107,17,"male",22,"tpr","prpt",1,0,1776,2127,2127,"bus","",1,NA,"","","","","",1,2127,NA,2127,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,31,2550,107,17,"male",23,"tpr","prpt",1,0,1605,1605,1605,"apple","",1,NA,"","","","","",1,1605,NA,1605,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,36,2550,107,17,"male",24,"tpr","prpt",1,0,6807,7315,7315,"flower","",1,NA,"","","","","",0,7315,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,48,2550,107,17,"male",25,"tpr","prpt",1,0,4,372,372,"elephant2","",1,NA,"","","","","",1,372,NA,372,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,53,2550,107,17,"male",26,"tpr","prpt",1,0,2664,2664,2664,"owl","",1,NA,"","","","","",1,2664,NA,2662,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,14,59,2550,107,17,"male",27,"tpr","inhb",1,0,16138,16153,16153,"elephant","",1,NA,"","","","","",0,16153,NA,NA,"inhb",1,"","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,15,19,2550,107,17,"male",28,"tpr","prpt",1,0,1926,1926,1926,"elephant","",1,NA,"","","","","",1,1926,NA,1926,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,15,26,2550,107,17,"male",29,"tpr","prpt",1,0,17004,17396,17396,"bus","",1,NA,"","","","","",0,17396,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,15,47,2550,107,17,"male",30,"tpr","prpt",1,0,245,246,246,"flower","",0,"3","","","","","",1,246,NA,NA,"prpt",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,15,52,2550,107,17,"male",31,"tpr","prpt",1,0,16660,16660,16660,"elephant4","",1,NA,"","","","","",0,16660,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,13,16,12,2550,107,17,"male",32,"tpr","prpt",1,0,131,131,131,"owl","",0,"3","","","","","",1,131,NA,NA,"prpt",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107"
"alexandra","24m2h",2024,6,22,15,1,57,2551,108,18,"male",1,"prl","",1,0,6274,6274,6274,"apple","left",1,NA,"none","none","none","none","none",0,6274,NA,NA,"",1,"","","AP","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,2,8,2551,108,18,"male",1,"prl","",1,0,12577,12946,12946,"elephant4","",1,NA,"","","","","",0,12946,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,2,26,2551,108,18,"male",1,"prl","",1,0,1837,4036,4036,"apple","",1,NA,"","","","","",1,4036,NA,NA,"",1,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,2,34,2551,108,18,"male",1,"tpl","prpt",1,0,119,3129,3129,"apple","",1,NA,"","","","","",1,3129,NA,3129,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,2,42,2551,108,18,"male",2,"tpl","prpt",0,0,277,1120,1120,"elephant2","",1,NA,"","","","","",1,1120,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,2,52,2551,108,18,"male",3,"tpl","prpt",0,0,1583,1583,1583,"elephant2","",1,NA,"","","","","",1,1583,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,2,59,2551,108,18,"male",4,"tpl","inhb",1,0,1049,1882,1882,"elephant4","",1,NA,"","","","","",1,1882,NA,NA,"inhb",1,"","1","","",1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,5,2551,108,18,"male",5,"tpl","inhb",1,0,1409,1409,1409,"owl","",1,NA,"","","","","",1,1409,NA,NA,"inhb",1,"","1","","",1409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,11,2551,108,18,"male",6,"tpl","prpt",0,0,1505,1505,1505,"elephant2","",1,NA,"","","","","",1,1505,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,19,2551,108,18,"male",7,"tpl","prpt",0,0,1122,1122,1122,"apple","",1,NA,"","","","","",1,1122,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,27,2551,108,18,"male",8,"tpl","prpt",1,0,392,392,392,"bus","",1,NA,"","","","","",1,392,NA,392,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,31,2551,108,18,"male",9,"tpl","prpt",1,0,1664,1664,1664,"apple","",1,NA,"","","","","",1,1664,NA,1664,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,37,2551,108,18,"male",10,"tpl","prpt",0,0,1908,1908,1908,"flower","",1,NA,"","","","","",1,1908,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,45,2551,108,18,"male",11,"tpl","inhb",1,0,1441,1441,1441,"elephant","",1,NA,"","","","","",1,1441,NA,NA,"inhb",1,"","1","","",1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,50,2551,108,18,"male",12,"tpl","prpt",0,0,1482,1482,1482,"elephant2","",1,NA,"","","","","",1,1482,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,3,58,2551,108,18,"male",13,"tpl","prpt",1,0,6717,6717,6717,"apple","",1,NA,"","","","","",0,6717,NA,NA,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,4,9,2551,108,18,"male",14,"tpl","prpt",0,0,16828,16829,16829,"owl","",1,NA,"","","","","",0,16829,NA,NA,"prpt",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,4,30,2551,108,18,"male",15,"tpl","prpt",1,0,1472,1472,1472,"elephant2","",1,NA,"","","","","",1,1472,NA,1472,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,4,36,2551,108,18,"male",16,"tpl","inhb",1,0,1931,1931,1931,"apple","",1,NA,"","","","","",1,1931,NA,NA,"inhb",1,"","1","","",1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,4,42,2551,108,18,"male",17,"tpl","inhb",1,0,2890,4957,4957,"elephant2","",1,NA,"","","","","",1,4957,NA,NA,"inhb",1,"","1","","",4957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
"alexandra","24m2h",2024,6,22,15,4,51,2551,108,18,"male",18,"tpl","prpt",1,0,2722,2723,2723,"apple","",1,NA,"","","","","",1,2723,NA,2723,"prpt",1,"1","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108"
