"id","age.y","gender.y","trialVar","accu","respTime","income","domlanguagepercent","nondomlanguagepercent","category25","trialNo","age_c","nondom_c"
119,21.83,1,"prpt",1,1536,5,85,15,"uni",9,1.05196917808219,-7.92722602739726
119,21.83,1,"inhb",1,2853,5,85,15,"uni",10,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2008,5,85,15,"uni",11,1.05196917808219,-7.92722602739726
119,21.83,1,"inhb",1,1453,5,85,15,"uni",12,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2786,5,85,15,"uni",14,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,1497,5,85,15,"uni",15,1.05196917808219,-7.92722602739726
119,21.83,1,"inhb",1,2297,5,85,15,"uni",16,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,3228,5,85,15,"uni",17,1.05196917808219,-7.92722602739726
119,21.83,1,"inhb",1,2771,5,85,15,"uni",20,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2659,5,85,15,"uni",21,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2277,5,85,15,"uni",22,1.05196917808219,-7.92722602739726
119,21.83,1,"inhb",1,2629,5,85,15,"uni",23,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,4000,5,85,15,"uni",24,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,3252,5,85,15,"uni",25,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,1225,5,85,15,"uni",26,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2162,5,85,15,"uni",27,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,1702,5,85,15,"uni",28,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,2336,5,85,15,"uni",30,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,1700,5,85,15,"uni",31,1.05196917808219,-7.92722602739726
119,21.83,1,"prpt",1,1765,5,85,15,"uni",32,1.05196917808219,-7.92722602739726
120,23.96,2,"prpt",1,974,7,75,25,"bi",2,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1859,7,75,25,"bi",4,3.18196917808219,2.07277397260274
120,23.96,2,"inhb",1,1882,7,75,25,"bi",6,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1500,7,75,25,"bi",7,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1476,7,75,25,"bi",8,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1041,7,75,25,"bi",9,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1132,7,75,25,"bi",10,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,923,7,75,25,"bi",11,3.18196917808219,2.07277397260274
120,23.96,2,"inhb",1,1782,7,75,25,"bi",13,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1786,7,75,25,"bi",14,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,827,7,75,25,"bi",15,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1080,7,75,25,"bi",16,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1416,7,75,25,"bi",17,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,472,7,75,25,"bi",18,3.18196917808219,2.07277397260274
120,23.96,2,"inhb",1,1476,7,75,25,"bi",19,3.18196917808219,2.07277397260274
120,23.96,2,"prpt",1,1705,7,75,25,"bi",20,3.18196917808219,2.07277397260274
